comment_id,video_id,channel_title,platform,text_raw,text_clean,language_detected,like_count,reply_count,published_at,extracted_at,vader_compound,vader_pos,vader_neg,vader_label,transformer_label,transformer_score,ensemble_label,sentiment_confidence
cmt_01632,vid_0033,PolicyPulse,youtube,"This is such an important topic, thank you for covering it!","this is such an important topic, thank you for covering it!",en,15,16,2026-04-22 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5562,0.338,0.0,positive,,,positive,0.5562
cmt_01633,vid_0041,CiviqueMontréal,youtube,"Bonne vidéo, mais manque de sources.","bonne vidéo, mais manque de sources.",en,53,17,2025-09-01 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01637,vid_0058,PolicyPulse,youtube,"This is such an important topic, thank you for covering it!","this is such an important topic, thank you for covering it!",en,17,1,2026-01-04 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5562,0.338,0.0,positive,,,positive,0.5562
cmt_01638,vid_0010,PolicyPulse,youtube,Stop spreading misinformation!,stop spreading misinformation!,en,108,7,2025-06-28 06:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.5848,0.0,0.827,negative,,,negative,0.5848
cmt_01641,vid_0066,PolicyPulse,youtube,"À voir, j'attends la suite.","à voir, j'attends la suite.",en,145,4,2025-10-03 22:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01644,vid_0044,PolicyPulse,youtube,"This is propaganda, plain and simple.","this is propaganda, plain and simple.",en,70,7,2026-01-19 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.25,0.0,0.286,negative,,,negative,0.25
cmt_01650,vid_0067,CiviqueMontréal,youtube,You clearly don't understand how policy works.,you clearly don't understand how policy works.,en,98,3,2025-10-18 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.4019,0.31,0.0,positive,,,positive,0.4019
cmt_01651,vid_0014,PolicyPulse,youtube,"Bonne vidéo, mais manque de sources.","bonne vidéo, mais manque de sources.",en,28,15,2025-10-02 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01653,vid_0052,PolicyPulse,youtube,Contenu très partial et inexact.,contenu très partial et inexact.,en,48,14,2025-08-06 18:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01654,vid_0065,CiviqueMontréal,youtube,Contenu très partial et inexact.,contenu très partial et inexact.,en,43,14,2026-03-24 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01655,vid_0028,PolicyPulse,youtube,"Excellent travail, très équilibré.","excellent travail, très équilibré.",en,63,4,2025-09-01 06:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5719,0.552,0.0,positive,,,positive,0.5719
cmt_01658,vid_0015,CiviqueMontréal,youtube,"Terrible take, you missed the entire point.","terrible take, you missed the entire point.",en,127,13,2026-04-19 22:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.6486,0.0,0.515,negative,,,negative,0.6486
cmt_01659,vid_0048,CiviqueMontréal,youtube,"À voir, j'attends la suite.","à voir, j'attends la suite.",en,51,0,2025-11-25 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01662,vid_0047,CiviqueMontréal,youtube,"Great analysis, very informative and balanced.","great analysis, very informative and balanced.",en,148,8,2026-02-16 01:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.6249,0.451,0.0,positive,,,positive,0.6249
cmt_01665,vid_0021,PolicyPulse,youtube,Et le point de vue des provinces?,et le point de vue des provinces?,fr,91,0,2025-09-14 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01668,vid_0078,PolicyPulse,youtube,"Terrible take, you missed the entire point.","terrible take, you missed the entire point.",en,7,10,2026-03-14 06:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.6486,0.0,0.515,negative,,,negative,0.6486
cmt_01673,vid_0012,PolicyPulse,youtube,What about the provincial angle?,what about the provincial angle?,en,104,7,2026-01-19 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01675,vid_0045,CiviqueMontréal,youtube,Exactly what I needed to understand the issue.,exactly what i needed to understand the issue.,en,76,13,2026-03-08 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01677,vid_0034,PolicyPulse,youtube,"C'est n'importe quoi, aucune rigueur.","c'est n'importe quoi, aucune rigueur.",en,73,19,2026-01-07 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01678,vid_0065,CiviqueMontréal,youtube,Finally someone explaining this clearly. Subscribed!,finally someone explaining this clearly. subscribed!,en,14,1,2026-03-25 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5294,0.406,0.0,positive,,,positive,0.5294
cmt_01679,vid_0033,PolicyPulse,youtube,"Interesting perspective, but I'd like to see more data.","interesting perspective, but i'd like to see more data.",en,125,9,2026-04-23 16:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.6249,0.421,0.0,positive,,,positive,0.6249
cmt_01681,vid_0063,PolicyPulse,youtube,Exactly what I needed to understand the issue.,exactly what i needed to understand the issue.,en,13,5,2025-10-06 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01684,vid_0023,CiviqueMontréal,youtube,"C'est n'importe quoi, aucune rigueur.","c'est n'importe quoi, aucune rigueur.",en,148,13,2025-07-22 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01689,vid_0017,PolicyPulse,youtube,Et le point de vue des provinces?,et le point de vue des provinces?,fr,3,1,2025-09-01 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01692,vid_0060,CiviqueMontréal,youtube,"I learned so much from this video, keep it up!","i learned so much from this video, keep it up!",en,149,16,2026-02-18 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01694,vid_0029,PolicyPulse,youtube,"À voir, j'attends la suite.","à voir, j'attends la suite.",en,135,18,2025-05-30 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01696,vid_0025,PolicyPulse,youtube,Et le point de vue des provinces?,et le point de vue des provinces?,fr,114,5,2025-10-02 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01697,vid_0077,CiviqueMontréal,youtube,Merci de couvrir ces sujets importants.,merci de couvrir ces sujets importants.,en,74,16,2026-01-28 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01700,vid_0068,CiviqueMontréal,youtube,You clearly don't understand how policy works.,you clearly don't understand how policy works.,en,6,19,2025-08-25 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.4019,0.31,0.0,positive,,,positive,0.4019
cmt_01702,vid_0028,PolicyPulse,youtube,"Bonne vidéo, mais manque de sources.","bonne vidéo, mais manque de sources.",en,96,12,2025-09-03 22:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01703,vid_0018,PolicyPulse,youtube,"Très bon contenu, merci pour l'analyse!","très bon contenu, merci pour l'analyse!",en,129,5,2025-11-28 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01704,vid_0048,CiviqueMontréal,youtube,Exactly what I needed to understand the issue.,exactly what i needed to understand the issue.,en,127,16,2025-11-25 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01706,vid_0006,PolicyPulse,youtube,"À voir, j'attends la suite.","à voir, j'attends la suite.",en,69,9,2025-10-15 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01709,vid_0072,CiviqueMontréal,youtube,"This is propaganda, plain and simple.","this is propaganda, plain and simple.",en,67,8,2025-11-02 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.25,0.0,0.286,negative,,,negative,0.25
cmt_01713,vid_0039,CiviqueMontréal,youtube,"I learned so much from this video, keep it up!","i learned so much from this video, keep it up!",en,141,2,2025-11-23 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01715,vid_0041,CiviqueMontréal,youtube,Merci de couvrir ces sujets importants.,merci de couvrir ces sujets importants.,en,130,18,2025-09-02 01:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01718,vid_0025,PolicyPulse,youtube,"Très bon contenu, merci pour l'analyse!","très bon contenu, merci pour l'analyse!",en,96,4,2025-10-02 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01721,vid_0060,CiviqueMontréal,youtube,Finally someone explaining this clearly. Subscribed!,finally someone explaining this clearly. subscribed!,en,131,10,2026-02-18 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5294,0.406,0.0,positive,,,positive,0.5294
cmt_01722,vid_0011,PolicyPulse,youtube,"This is completely biased, I can't believe this.","this is completely biased, i can't believe this.",en,59,4,2026-02-17 06:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.3384,0.0,0.255,negative,,,negative,0.3384
cmt_01724,vid_0030,PolicyPulse,youtube,Stop spreading misinformation!,stop spreading misinformation!,en,69,15,2026-03-06 09:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.5848,0.0,0.827,negative,,,negative,0.5848
cmt_01727,vid_0015,CiviqueMontréal,youtube,"Bonne vidéo, mais manque de sources.","bonne vidéo, mais manque de sources.",en,144,2,2026-04-18 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01728,vid_0036,CiviqueMontréal,youtube,"Très bon contenu, merci pour l'analyse!","très bon contenu, merci pour l'analyse!",en,63,0,2026-02-03 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01730,vid_0074,CiviqueMontréal,youtube,Can you do a follow-up on the economic impact?,can you do a follow-up on the economic impact?,en,47,4,2025-05-30 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01732,vid_0055,CiviqueMontréal,youtube,Stop spreading misinformation!,stop spreading misinformation!,en,38,1,2025-12-16 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.5848,0.0,0.827,negative,,,negative,0.5848
cmt_01735,vid_0008,PolicyPulse,youtube,"Terrible take, you missed the entire point.","terrible take, you missed the entire point.",en,89,12,2025-08-24 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.6486,0.0,0.515,negative,,,negative,0.6486
cmt_01737,vid_0046,PolicyPulse,youtube,"Bonne vidéo, mais manque de sources.","bonne vidéo, mais manque de sources.",en,136,12,2025-05-14 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01738,vid_0064,CiviqueMontréal,youtube,"Excellent travail, très équilibré.","excellent travail, très équilibré.",en,2,3,2025-06-08 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5719,0.552,0.0,positive,,,positive,0.5719
cmt_01740,vid_0009,PolicyPulse,youtube,"Great analysis, very informative and balanced.","great analysis, very informative and balanced.",en,138,9,2025-07-01 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.6249,0.451,0.0,positive,,,positive,0.6249
cmt_01749,vid_0037,CiviqueMontréal,youtube,Contenu très partial et inexact.,contenu très partial et inexact.,en,110,0,2025-07-11 22:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01755,vid_0046,PolicyPulse,youtube,"C'est n'importe quoi, aucune rigueur.","c'est n'importe quoi, aucune rigueur.",en,115,3,2025-05-12 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01756,vid_0071,CiviqueMontréal,youtube,Merci de couvrir ces sujets importants.,merci de couvrir ces sujets importants.,en,102,11,2025-06-02 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01759,vid_0058,PolicyPulse,youtube,Et le point de vue des provinces?,et le point de vue des provinces?,fr,31,6,2026-01-03 21:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01760,vid_0005,CiviqueMontréal,youtube,"À voir, j'attends la suite.","à voir, j'attends la suite.",en,53,0,2025-06-10 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01762,vid_0021,PolicyPulse,youtube,"Interesting perspective, but I'd like to see more data.","interesting perspective, but i'd like to see more data.",en,34,1,2025-09-12 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.6249,0.421,0.0,positive,,,positive,0.6249
cmt_01766,vid_0014,PolicyPulse,youtube,You clearly don't understand how policy works.,you clearly don't understand how policy works.,en,107,10,2025-10-04 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.4019,0.31,0.0,positive,,,positive,0.4019
cmt_01767,vid_0020,CiviqueMontréal,youtube,"C'est n'importe quoi, aucune rigueur.","c'est n'importe quoi, aucune rigueur.",en,5,1,2025-10-31 16:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01772,vid_0008,PolicyPulse,youtube,"This is completely biased, I can't believe this.","this is completely biased, i can't believe this.",en,89,8,2025-08-25 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.3384,0.0,0.255,negative,,,negative,0.3384
cmt_01774,vid_0060,CiviqueMontréal,youtube,"À voir, j'attends la suite.","à voir, j'attends la suite.",en,4,10,2026-02-20 16:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01782,vid_0071,CiviqueMontréal,youtube,"Great analysis, very informative and balanced.","great analysis, very informative and balanced.",en,12,7,2025-06-01 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.6249,0.451,0.0,positive,,,positive,0.6249
cmt_01783,vid_0001,CiviqueMontréal,youtube,Merci de couvrir ces sujets importants.,merci de couvrir ces sujets importants.,en,40,7,2025-05-09 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01785,vid_0017,PolicyPulse,youtube,"Great analysis, very informative and balanced.","great analysis, very informative and balanced.",en,1,9,2025-09-03 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.6249,0.451,0.0,positive,,,positive,0.6249
cmt_01786,vid_0032,CiviqueMontréal,youtube,What about the provincial angle?,what about the provincial angle?,en,24,2,2025-07-10 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01788,vid_0075,CiviqueMontréal,youtube,Finally someone explaining this clearly. Subscribed!,finally someone explaining this clearly. subscribed!,en,87,16,2026-03-31 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5294,0.406,0.0,positive,,,positive,0.5294
cmt_01808,vid_0028,PolicyPulse,youtube,I wonder what the polling numbers say about this.,i wonder what the polling numbers say about this.,en,88,9,2025-09-03 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01809,vid_0004,CiviqueMontréal,youtube,"C'est n'importe quoi, aucune rigueur.","c'est n'importe quoi, aucune rigueur.",en,122,7,2026-01-20 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01812,vid_0038,CiviqueMontréal,youtube,Merci de couvrir ces sujets importants.,merci de couvrir ces sujets importants.,en,51,9,2025-06-06 16:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01815,vid_0024,PolicyPulse,youtube,"Interesting perspective, but I'd like to see more data.","interesting perspective, but i'd like to see more data.",en,94,7,2025-11-20 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.6249,0.421,0.0,positive,,,positive,0.6249
cmt_01816,vid_0050,CiviqueMontréal,youtube,Contenu très partial et inexact.,contenu très partial et inexact.,en,78,12,2025-10-31 01:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01819,vid_0002,CiviqueMontréal,youtube,Finally someone explaining this clearly. Subscribed!,finally someone explaining this clearly. subscribed!,en,112,1,2025-10-30 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5294,0.406,0.0,positive,,,positive,0.5294
cmt_01820,vid_0053,PolicyPulse,youtube,Et le point de vue des provinces?,et le point de vue des provinces?,fr,114,17,2026-03-21 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01822,vid_0073,CiviqueMontréal,youtube,Stop spreading misinformation!,stop spreading misinformation!,en,59,6,2026-01-15 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.5848,0.0,0.827,negative,,,negative,0.5848
cmt_01826,vid_0034,PolicyPulse,youtube,You clearly don't understand how policy works.,you clearly don't understand how policy works.,en,89,18,2026-01-06 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.4019,0.31,0.0,positive,,,positive,0.4019
cmt_01829,vid_0047,CiviqueMontréal,youtube,"C'est n'importe quoi, aucune rigueur.","c'est n'importe quoi, aucune rigueur.",en,101,13,2026-02-16 22:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_01830,vid_0064,CiviqueMontréal,youtube,Stop spreading misinformation!,stop spreading misinformation!,en,53,9,2025-06-09 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.5848,0.0,0.827,negative,,,negative,0.5848
cmt_01832,vid_0071,CiviqueMontréal,youtube,"Terrible take, you missed the entire point.","terrible take, you missed the entire point.",en,8,10,2025-06-01 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.6486,0.0,0.515,negative,,,negative,0.6486
cmt_01833,vid_0030,PolicyPulse,youtube,"This is such an important topic, thank you for covering it!","this is such an important topic, thank you for covering it!",en,82,4,2026-03-06 01:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5562,0.338,0.0,positive,,,positive,0.5562
cmt_01840,vid_0038,CiviqueMontréal,youtube,Good overview but you skipped the Indigenous perspective.,good overview but you skipped the indigenous perspective.,en,44,9,2025-06-06 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.2382,0.218,0.0,positive,,,positive,0.2382
cmt_01841,vid_0030,PolicyPulse,youtube,You clearly don't understand how policy works.,you clearly don't understand how policy works.,en,115,15,2026-03-06 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.4019,0.31,0.0,positive,,,positive,0.4019
cmt_01843,vid_0013,PolicyPulse,youtube,"This is such an important topic, thank you for covering it!","this is such an important topic, thank you for covering it!",en,50,2,2026-03-19 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5562,0.338,0.0,positive,,,positive,0.5562
cmt_01845,vid_0015,CiviqueMontréal,youtube,"This is such an important topic, thank you for covering it!","this is such an important topic, thank you for covering it!",en,145,7,2026-04-19 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5562,0.338,0.0,positive,,,positive,0.5562
